PREFIXO: ;E3-003
NOME DO POSTO: ;AGUA BRANCA
MUNICÍPIO: ;SAO PAULO
CURSO D'ÁGUA: ;TIETE,R
LATITUDE: ;23°30'57"
LONGITUDE: ;46°40'51"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  05/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  3,7;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;0,0;0,0;0,0;3,7;4,3
  06/1944;  0,0;  0,0;  0,0;  8,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;0,0;0,0;---;8,6;9,3
  07/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,3;  1,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;2,0;5,2
  08/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  09/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,2;  2,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,7;  0,0;  0,0;0,0;0,0;---;2,3;6,2
  10/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  1,6; 10,4;  0,0;  0,0;  4,4;  0,0;  0,0; 12,2;  0,0;  0,0;  0,0;  0,0;  0,0; 31,9;  0,5;  0,0;6,4;0,0;0,0;31,9;68,9
  11/1944;  0,0;  0,0;  3,1;  0,0;  0,0;  7,5; 15,1; 33,4;  6,6;  0,0;  0,0;  0,0;  1,5;  3,7;  5,8;  0,0;  0,0;  0,0;  0,0;  0,0;  8,1;  0,0;  0,1; 27,5;  0,0; 13,0;  4,0;  0,0;0,0;0,0;---;33,4;129,4
  12/1944;  0,0;  0,9; 20,6; 15,5;  2,2;  0,3;  0,0;  0,0;  0,0; 13,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,4;  0,0;  0,0;  0,0;  0,0;  0,0;  4,1; 11,8;  0,0;  1,4;  2,0;  0,0;0,0;0,0;0,0;20,6;78,3
  01/1945;  0,0; 36,0;  2,7;  0,0;  5,7; 10,4;  5,9;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  4,7;  0,0;  0,0; 18,0;  1,0; 14,5;  0,4;  0,0;  0,0;  0,0;  0,0;  8,7;12,1;3,5;59,6;59,6;183,6
  02/1945; 24,2; 22,1;  4,9;  0,0;  0,2;  0,0; 36,4;  9,5;  0,5;  3,0;  4,3;  0,5;  0,0;  0,0;  0,0;  0,0;  9,2; 10,1;  4,5;  7,5; 25,1; 19,3; 22,4;  0,5;  0,0;  0,0;  2,4;  0,0;---;---;---;36,4;206,6
  03/1945; 44,5;  0,0; 16,2;  8,4;  2,8;  0,1;  0,2;  0,0;  7,4;  7,8;  0,0;  0,0;  0,0;  0,0;  3,4;  0,3;  0,0;  0,0;  0,0;  0,0; 16,6;  0,0;  0,0; 10,0; 39,4;  1,5;  4,0;  1,3;0,0;0,0;0,0;44,5;163,9
  04/1945;  0,0;  0,0;  0,0; 17,3;  1,4;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,9;  0,0;  0,0;  0,0;  0,0;  0,0; 10,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,4;7,6;---;17,3;39,7
  05/1945;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,9;  0,0;  0,0;  0,0;  0,0;  5,2; 11,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,5;0,0;0,0;0,0;12,5;30,6
  06/1945;  0,0;  0,0;  0,0;  0,0;  0,7;  8,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 29,1; 74,7;  0,0; 36,0; 10,8; 23,5;  0,7;  0,0;  0,0;0,0;0,0;---;74,7;183,6
  07/1945;  0,0;  0,0;  0,0;  0,0;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;---;---
  08/1945;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;3,1;3,1
  09/1945;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  0,0;  0,0;  0,0;  0,0; 24,2; 12,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;10,3;---;24,2;47,6
  10/1945;  0,1;  0,0;  0,0;  1,7;  1,5; 13,3;  0,0;  0,0;  0,0;  4,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;0,0;9,2;0,0;13,3;43,7
  11/1945; 14,4;  4,4;  0,0;  0,0;  0,0; 12,4;  0,0;  0,0; 25,4;  0,0;  0,0;  0,0; 25,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,9;  2,3;  0,0;  0,0;  0,0;  0,4;  0,0;0,0;0,0;---;25,9;97,1
  12/1945;  0,0;  0,0;  0,0;  0,0;  0,0; 51,0; 12,8;  4,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 45,7;  0,3;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 28,1;  0,0;14,2;0,2;13,2;51,0;173,5
  01/1946;  8,5;  0,6;  1,9;  6,4; 18,2; 36,4; 17,1;  0,0;  0,0;  3,7;  0,0;  0,2;  5,9; 24,2;  0,5;  0,0;  0,0;  1,4; 19,5; 22,3;  2,7;  0,0;  0,0;  6,4; 12,0;  4,7;  0,6; 15,1;3,1;0,0;0,0;36,4;211,4
  02/1946;  7,5;  0,0;  0,5;  0,0;  0,0;  0,0;  0,5;  0,0;  2,0;  0,0;  9,3;  0,0;  0,0; 24,8;  6,7; 10,2;  0,0;  0,1;  1,3;  0,8;  3,6;  0,1;  9,8;  2,8;  0,2;  0,0;  0,0;  0,0;---;---;---;24,8;80,2
  03/1946;  6,1;  0,0; 23,7; 49,2; 58,8;  3,2;  1,1;  0,1;  0,0; 11,1; 14,2;  1,3;  0,5; 46,9;  5,0;  1,0;  0,0;  0,0;  0,0;  0,9;  3,8;  1,0;  0,0;  0,2; 15,6;  0,0;  0,0;  0,0;0,0;0,0;1,6;58,8;245,3
  04/1946;  4,6;  5,3;  0,2;  0,0;  0,0;  0,0;  8,6;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  2,4;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,2;0,1;0,0;---;8,6;21,9
  05/1946;  0,0; 12,7;  0,0;  0,1;  0,2;  4,8;  0,1;  0,0;  0,1;  0,1;  0,0;  1,0;  2,5;  0,1;  0,0;  0,0;  0,0;  0,1;  0,0;  0,1;  0,1;  0,1;  0,1;  0,1;  0,0;  0,0;  0,0;  0,0;0,1;0,0;0,0;12,7;22,4
  06/1946; 20,0; 26,1;  5,0;  0,1;  0,1;  0,0;  0,0;  0,3;  0,1;  0,1;  0,1;  0,1;  0,1;  0,1; 12,0;  0,0;  0,1;  0,1;  0,1;  0,0;  0,1;  0,1;  0,0;  0,0;  0,0;  0,1;  0,1;  0,1;0,0;0,0;---;26,1;65,0
  07/1946;  0,1;  0,1;  0,1;  7,5;  0,1;  0,0;  0,1;  3,5;  0,1;  0,1;  8,0;  0,2; 26,0;  0,1;  1,5; 35,7;  0,0;  0,0;  0,0;  1,0;  0,1;  0,1;  6,7;  9,0;  0,0;  0,0;  0,0;  0,0;0,1;0,1;0,1;35,7;100,4
  08/1946;  0,0;  0,0;  0,0;  0,1;  0,1;  0,0;  1,5;  0,1;  0,0;  0,0;  0,1;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,1;  0,1;  0,1;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,1;0,1;2,0;4,5
  09/1946;  0,0;  0,5;  0,0;  0,0;  0,0;  1,6;  1,3;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,1;  0,0;  0,0;  0,1;  0,0;  0,0;  0,2;  0,7;  0,0;  0,8;  0,0;  0,8;0,7;0,2;---;1,6;7,2
  10/1946;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,3;  0,1;  0,0;  0,0;  1,2; 13,4;  0,2;  0,0;  8,2; 16,0; 14,3; 29,8;  3,0;  0,0; 45,7;  5,7;  0,1;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;45,7;144,0
  11/1946;  0,0; 44,2;  4,6;  0,2;  0,0; 17,0;  3,5; 14,4; 21,6;  0,3;  0,4;  0,0;  0,0;  0,0; 11,3;  0,0;  0,0;  0,0;  1,5;  0,7;  0,2;  0,0;  0,0;  0,0; 28,2;  9,3;  0,0;  0,0;2,6;0,6;---;44,2;160,6
  12/1946;  0,0;  0,0;  0,0;  0,0;  0,0;  8,3;  0,5;  6,9; 10,8;  0,7;  0,0;  0,0;  0,0;  0,0;  1,3;  0,7;  5,1;  2,2;  0,0;  0,0;  0,0;  3,8; 32,4; 18,4;  1,2;  3,7;  0,1;  0,0;0,0;5,9;0,6;32,4;102,6
  01/1947; 28,0; 44,1;  5,2;  6,2;  6,2; 16,3;  0,0;  6,8;  0,5;  0,0; 14,6;  1,2;  0,2;  2,7; 42,1;  0,0;  0,0; 76,7;  9,8; 24,0;  0,0;  0,0;  0,0; 28,2; 23,6;  1,9; 74,8;  0,4;1,4;6,3;0,0;76,7;421,2
  02/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0; 27,6;  2,3;  0,6;  0,0;  0,5; 24,0;  6,1; 13,8; 33,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,8; 79,4;  1,4; 56,4;---;---;---;79,4;248,1
  03/1947;  4,8;  4,0; 13,2; 47,4;  4,1; 51,5;  2,8;  0,0;  0,0;  0,0; 10,5;  0,0;  0,2; 16,5;  0,0;  0,0;  0,0; 23,7;  0,1;  6,6;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  2,0;  0,0;0,0;0,0;0,0;51,5;187,8
  04/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9;  6,8;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,1;  0,0;0,0;0,0;---;32,5;40,7
  05/1947;  0,0;  0,0;  3,8;  4,2;  0,1;  0,0;  0,0;  0,1;  0,0;  1,5;  0,1;  0,0;  0,0;  0,0;  0,1;  0,1;  0,1;  0,0; 24,3; 21,7;  0,2;  0,0;  2,0;  7,3;  0,3;  0,0;  0,0;  0,1;0,1;0,1;0,0;24,3;66,2
  06/1947;  0,0;  0,0;  0,1;  0,1;  0,1;  0,0;  0,0;  0,0;  0,0;  0,1;  0,1;  0,0;  0,0;  0,2;  0,6;  0,0;  0,0;  0,0;  0,1; 16,2;  0,5;  0,0;  4,5;  0,1;  0,0;  0,0;  0,0;  0,1;0,0;0,0;---;16,2;22,8
  07/1947;  0,1;  0,0;  0,0;  1,7;  1,8;  0,0;  0,0;  1,5; 18,4;  4,1;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0; 59,7;3,5;0,2;0,0;59,7;91,4
  08/1947; 34,4;  0,1;  0,0;  0,0;  0,0;  0,7;  0,0;  0,0;  0,2;  0,0;  0,4;  5,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,1;  0,1;  0,1;  0,0;  3,4;  0,7;  0,3;  0,0; 26,5;1,8;0,0;0,2;34,4;74,4
  09/1947;  0,7; 18,2;  0,0; 17,1;  0,0;  0,0;  0,0;  0,0;  6,7;  0,0;  0,0;  0,0;  0,3;  0,1;  0,1;  0,0;  0,0;  4,2;  5,7;  0,0;  0,0;  0,0;  6,8; 31,5; 59,0;  0,5;  0,0;  0,1;0,0;0,0;---;59,0;151,0
  10/1947;---;---;---;---;---;---;---;  0,6;  1,3;  0,2;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,5;  1,7;  6,3; 25,1;  9,3;  1,8;  0,1;  0,0;1,3;0,0;0,0;---;---
  11/1947; 32,7;  0,1;  7,9;  9,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  4,4;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0; 11,0; 16,8; 43,5; 24,3;  0,0;0,0;0,0;---;43,5;151,3
  12/1947;  0,0;  1,0;  6,5;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0; 24,7; 32,0;  0,4;  0,0;  7,3;  6,9;  1,8;  1,1;  4,0; 41,4;123,7; 28,1; 14,3;  0,0; 18,2;  0,2;  0,0;  0,0;  0,0;32,5;0,1;0,0;123,7;344,4
  01/1948;  0,0;  0,0;  0,0; 22,8;  0,0;  0,0;  0,0;  0,3;  0,0; 14,7; 29,8;  1,5;  0,2; 19,7; 10,1;  3,1; 28,4;  0,0;  0,0;  0,0; 12,8; 18,8;  0,1;  0,0;  0,6;  0,0;  0,0; 15,2;21,2;1,2;0,3;29,8;200,8
  02/1948;  0,0;  0,0;  6,5;  0,0;  0,0; 35,2;  0,0; 12,3; 30,5; 16,7;  0,8;  0,0;  7,3; 10,5;  0,3;  0,0;  0,0;  2,0;  0,2;  0,0;  0,3;  2,4;  5,8;  0,9;  0,0;  2,4;  1,0; 11,8;14,0;---;---;35,2;160,9
  03/1948;  3,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;102,8; 30,5;  0,0; 16,2;  0,0; 22,5;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0; 11,4; 42,8;  1,3;  0,0;  0,0; 18,9;0,0;1,8;0,0;102,8;252,5
  04/1948;---;---; 12,0; 20,7;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  1,3;  0,1;  2,9;  1,5;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;0,0;0,0;---;---;---
  05/1948;  0,0;  0,0;  0,0;  9,5;  1,4;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 36,8;  1,0;  3,5;  0,4;  0,3;  2,2;  0,6;  0,1;  0,1;  1,0;  0,2; 14,6;0,1;0,3;2,6;36,8;74,8
  06/1948;  0,0;  0,8;  0,0;  0,0;  0,1;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,1;  0,0;  0,1;  0,1;  0,1;  0,1;  0,0;  0,0;0,0;0,0;---;0,8;1,6
  07/1948;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,1;  0,0;  0,1;  0,1;  0,0;  0,0;  0,0;  3,2;  0,3;  0,0;  0,1;  0,0;  1,7;  0,0;  0,0;  0,0; 11,4;  0,1;  0,0;  0,0; 17,7;2,7;26,1;1,2;26,1;66,3
  08/1948;  0,0;  5,5;  0,0;  0,0;  0,0;  6,6; 20,3;  2,7;  0,0;  0,7;  3,5;  7,5; 10,9;  0,1;  0,0;  0,1;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  1,4;0,2;0,0;0,1;20,3;60,1
  09/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 19,6;  0,3;  0,0;  0,2;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,1;0,0;---;19,6;21,8
  10/1948;  0,0;  0,0;  2,7; 19,2;  0,8;  3,0;  0,3;  0,0;  0,0;  4,5; 15,2; 27,2;  0,1;  0,0;  1,8;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  8,4;  0,0;  0,3; 10,9;13,5;6,2;0,0;27,2;116,1
  11/1948;  0,0;  0,1;  0,0;  0,0;  0,2;  4,6;  0,0;  9,1;  7,3; 19,0;  0,0;  1,6;  0,3;  0,0;  0,2;  3,4;  1,8;  0,0;  0,0;  6,6;  0,1;  2,8;  0,0;  0,0;  0,0; 14,7;  3,2;  2,1;0,0;0,0;---;19,0;77,1
  12/1948;  0,1;  7,6;  0,1;  1,5;  0,0;  0,0;  0,0; 12,5; 21,2;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0; 32,7; 26,6; 16,2;  0,0;  0,0;  0,1;  0,0;  0,0;  4,0;  0,0;  0,0;  0,1;  0,0;0,0;0,0;0,0;32,7;122,9
  01/1949;  0,0;  0,2;  0,0;  1,1;  1,2;  0,0; 27,2; 10,5;  6,5; 16,0; 68,8;153,4; 11,9;  3,3;  0,0;  0,5;  9,3;---;---;---;---;---;---;---;---;  0,4;  0,0;  0,0;0,0;25,7;0,3;---;---
  02/1949;  1,0;  0,2;  7,9;  0,2;  1,2;  5,4;  5,4; 71,2;  0,7;  0,0;  0,0;  0,1;  0,5;  0,0;  0,0; 85,0;  0,9;  2,7;  0,0;  5,5; 27,3;  0,0;  3,3;  0,0;  0,0;  1,6;  0,2;  0,0;---;---;---;85,0;220,3
  03/1949;  4,6;  0,0;  4,7;  0,3;  0,8; 32,3;  5,4; 11,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,2;  0,4;  0,0;  4,1;  0,0; 52,4; 21,6; 15,2;  7,0;  8,3;---;34,9;1,3;---;---
  04/1949;  0,0; 23,6; 28,4;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,3;  2,1;  0,0;  0,0;  0,0;0,0;---;---;---;---
  05/1949;  0,0;  0,0;  0,0;  5,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 22,3;  6,7;  0,0;  0,0;  1,4;  0,5;  1,2;  0,0;  0,1;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;22,3;37,9
  06/1949;  0,0;  0,0;  0,0;  0,0; 15,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,1;  0,0;  2,8;  0,0;  0,1;0,0;2,6;---;20,6;41,5
  07/1949;  0,2;  0,0;  0,0;  0,1;  0,1;  0,1;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  2,5;  0,0;  0,0;  0,4;  0,0;  0,0;  6,7;  0,0;  0,0;  0,0;  0,1;0,0;0,0;0,1;6,7;10,8
  08/1949;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0; 10,2;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;0,0;2,3;0,0;10,2;16,5
  09/1949;  0,0;  0,0;  0,0;  0,0;  1,1; 15,6;  0,0;  0,0;  0,1;  0,1;  0,1;  0,5;  0,1;  0,1;  0,2;  0,0;  0,0;  0,7;  0,0;  0,1;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;0,0;0,0;---;15,6;19,6
  10/1949;  0,0;  0,0;  0,0;  1,8;  2,2;  5,6;  3,0;  0,0;  1,1;  0,0;  0,0;  9,3;  0,0;  0,0;  0,0;  7,0; 15,1;  1,3;  0,0;  0,0;  0,7;  0,1;  0,0;  0,0;  0,0;  2,5;  0,0;  3,4;1,5;0,6;0,0;15,1;55,2
  11/1949;  0,0;  0,0;  0,0;  0,0;  0,0; 47,0;  0,3;  0,0; 37,1; 12,6;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,2;  0,0;  0,0;  0,6;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;1,1;---;47,0;106,7
  12/1949; 18,7; 64,4;  0,0;  0,1;  0,0;  0,0; 15,0;  6,2;  1,4;  2,7;  0,0; 32,4;  0,6;  0,0;  3,9; 11,7;  3,4;  0,0;  0,0;  0,0;  0,0;  2,8; 43,2;  2,5;  3,6; 10,5;  3,8;  3,0;0,1;0,3;0,0;64,4;230,3
  01/1950;  0,0;  0,0;  0,1;  0,0; 54,5;  0,2; 36,4; 15,7;  3,6; 17,4; 21,3;  3,1;  8,5;  0,1;  0,0; 38,5;  6,9; 10,3; 26,7; 15,3;  2,4;  9,8; 31,7;  0,3;  4,2;  3,5;  4,6;  0,4;14,2;0,4;2,5;54,5;332,6
  02/1950;  0,1;  0,0;  0,0; 15,0;  3,5; 18,5;  3,5;  3,2; 53,7; 28,8;  3,9;  0,0;  0,0;  0,0;  0,1;  5,0; 39,0;  3,3;  0,0;  4,0;  4,6; 23,5;  4,5;  5,4;  0,0;  0,0;  0,0; 31,0;---;---;---;53,7;250,6
  03/1950;  0,1;  0,0;  0,0;  0,0;  2,3;  0,3;  0,0;  8,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0; 20,5;  5,1; 10,6;  9,5; 49,1; 21,6;  5,7;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0;0,0;0,0;17,2;49,1;156,3
  04/1950; 36,7;  5,2;  2,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 19,0; 13,9;  5,0; 18,3;  0,0;  0,0;  4,6;  5,8;  7,9;  0,1;  0,1;  0,0;  0,0;  0,0;  6,3;  5,5;  4,5;10,1;0,0;---;36,7;145,3
  05/1950;  0,0;  0,1;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,1;  0,0;  0,1;  0,0;1,9;0,3;0,0;1,9;2,9
  06/1950;  0,0;  0,0;  0,1;  0,1;  0,0; 13,0;  0,6;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,2;  0,0;  6,0;  0,0;  0,0;  0,0;  2,2;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;13,0;32,3
  07/1950; 16,5;  0,0;  0,0;  0,3;  3,6;  0,0;  0,1;  0,0;  3,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,1;  0,1;  0,0;  0,0;  0,1;  0,0;  0,1;  0,0;  0,0;0,1;0,0;0,0;16,5;24,4
  08/1950;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,1;0,1
  09/1950;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  2,5;  2,0; 19,5;  1,1;  9,8;  0,0;  0,0;  0,0;0,0;0,0;---;19,5;35,4
  10/1950;  0,0;  8,1;  0,0;  0,0; 20,3; 13,0;  0,0;  0,0;  9,6;  1,2;  0,8; 54,7;  8,6; 18,5;  4,3;  0,0; 11,0;  2,0; 62,5;  0,0;  0,0;  0,0;  0,0;  1,5;  0,2;  0,0;  0,0;  0,0;0,0;1,0;0,5;62,5;217,8
  11/1950;  0,2;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  7,5;  0,1;  0,0;  2,7;  0,0; 31,5;  0,0;  0,0;  0,0; 12,2;  0,3;  0,0;  1,5;  0,0; 24,1;  0,0;  0,0;  0,0; 42,4;  0,3;  7,0;0,3;0,0;---;42,4;130,3
  12/1950;  0,0;  0,0;  0,0;  0,0;  6,6;  3,0;  1,9;  0,0; 18,4;  0,0;  0,0;  0,0;  8,3;  9,4; 60,1;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0; 45,8;  0,0;  5,9;  0,0;  0,0;  3,0;  2,8;2,1;6,2;0,0;60,1;175,0
  01/1951;  0,0;  0,0;  5,1; 31,6; 17,0; 11,3;  1,1; 17,0;  0,0;  0,0;  3,0;  0,0;  0,4; 17,4; 47,5;  1,7;  0,6; 61,6;  1,5;  7,7;  6,6;  0,0;  0,0;  4,5; 16,5; 77,8;  3,4;  9,2;16,0;2,7;0,0;77,8;361,2
  02/1951;  0,0;  0,0;  0,0;  8,6;  0,0; 51,3;  4,2; 35,5;  0,0;  3,3;  4,8;  0,0;  0,0;  0,2;  6,7;  0,0; 13,5;  5,4;  2,0; 21,4;  0,0;  0,0;  0,0;  6,3;  0,0;  9,7;  0,0;  0,0;---;---;---;51,3;172,9
  03/1951;  0,0;  0,0;  0,0;  0,0;  0,0; 12,8; 14,3; 13,6;  0,0;  0,0;  0,0;  8,3;  3,7;  0,0; 24,3;  9,2;  0,0;  1,8;  6,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0;  0,0;7,1;0,0;0,0;24,3;102,8
  04/1951;  3,2; 28,6;  5,8;  1,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  2,8;  0,0;0,0;0,0;---;28,6;47,5
